combination,accuracy_original,accuracy_normalized,pls_x,pls_y,pls_z
Combination_1,0.1650138744278193,0.23967438688888482,-0.29263616238258755,-0.5251599447418657,-1.417710912411036
Combination_2,0.18289008719069613,1.3974949981560765,-0.7898918417197598,-0.9482418668649409,0.040382895544819525
Combination_3,0.14554502150211687,-1.0212995953585864,1.4087671255882703,-0.22142222842455328,1.3526537286884908
Combination_4,0.1478553253266792,-0.871664019755983,1.1132181870402247,1.0903110519420247,-0.08484411112926266
Combination_5,0.16352910153098818,0.14350744785065614,-0.43971000647202085,0.9802544635844039,0.18107724973593287
Combination_6,0.15246900348158235,-0.5728416834838786,0.7098049615535048,0.9048986250324718,0.9530507300546948
Combination_7,0.15463464327253856,-0.43257582181565146,0.6112765715306712,-0.9854550327263358,1.4504876546122918
Combination_8,0.17605520363905927,0.9548078833478315,-1.1981268973744341,0.981408002129909,1.077931511458332
Combination_9,0.14226499746396748,-1.2337427726241745,1.286685676153682,0.4481677249840644,-0.32711827785006203
Combination_10,0.16201585768802398,0.04549648017546722,0.004598085307162547,1.6764984719328653,-1.2074464052403115
Combination_11,0.17439477149621355,0.8472637080743244,-0.5196613203604684,-1.617900421751551,-1.7978541579643799
Combination_12,0.1460532758251674,-0.9883805795245613,1.3196515891905494,-1.3641594527430074,-0.14518291482172735
Combination_13,0.16968322058242324,0.5421022719590782,-0.4728674869325845,-0.8787255236128425,-1.116655251955468
Combination_14,0.1364355532070638,-1.6113088042219128,1.552485698220716,-0.5495726067424087,-0.016534181360919775
Combination_15,0.15347729592115292,-0.5075358055440028,1.378709927444399,-1.1903197588223198,0.032772387126672825
Combination_16,0.14980783443140294,-0.7452023740414798,1.7405789780213599,-0.9818026438067694,-0.6709309641365511
Combination_17,0.14763671371973072,-0.8858232282944278,0.8518008395809842,-1.228820505650195,0.3585803396172116
Combination_18,0.14110995646627408,-1.3085533766222006,1.4759532177376915,0.38851393045934146,1.3874729722023784
Combination_19,0.18858298726471082,1.7662172286984912,-1.605008137197529,0.9548994014721662,0.9768246724841512
Combination_20,0.14760695771177895,-0.8877504888262076,1.1121497562436637,1.7580151195095595,0.04241650355348103
Combination_21,0.1672659859118871,0.3855409152029949,-1.2030468098182991,-1.398356385009237,0.11297640966871
Combination_22,0.14767707643890707,-0.8832089839458591,1.0127742762224687,0.5490968526153144,-0.37460591033446466
Combination_23,0.15867869649562408,-0.170647401245857,0.30155931839817507,-1.407959043624102,-1.0521258615258589
Combination_24,0.16055571000045266,-0.04907551393701195,0.047738118537546094,0.218956850280915,-1.414021620584987
Combination_25,0.14397584596563998,-1.1229331909601203,0.6137964904087102,0.941565462599645,2.2361104196759936
Combination_26,0.14890551015139553,-0.8036448228586579,0.40107498326905466,-0.5227239049759591,-1.6421627915406856
Combination_27,0.13637988810237833,-1.6149141655133727,1.6466007053860163,-0.04525562269920985,-1.5438002313627748
Combination_28,0.16054448104797117,-0.04980279956503948,0.18887087890903997,-0.27978327382095813,-1.0856975730326952
Combination_29,0.1845602362147573,1.5056685240363212,-1.3293585620840305,-0.13260473741046355,0.8295107238994107
Combination_30,0.13432556765957718,-1.747970008066454,1.6270064227385679,0.35742086022851627,-0.6783144865489515
Combination_31,0.15295123863956764,-0.5416078974018201,1.9968367825958977,-0.9282795945156648,-0.5947481658156236
Combination_32,0.15755637714644347,-0.24333866377120708,0.22856369568475474,-0.26717767953561783,-0.24237224001681867
Combination_33,0.17840906466072912,1.1072646057587145,-1.1549412337342924,-1.1434936358063812,-0.25960301689109083
Combination_34,0.14995962184343006,-0.7353712875296394,1.0519804530797157,-0.02599850358075595,0.2344739716485329
